frame,kp_0_x,kp_1_x,kp_2_x,kp_3_x,kp_4_x,kp_5_x,kp_6_x,kp_7_x,kp_8_x,kp_9_x,kp_10_x,kp_11_x,kp_12_x,kp_13_x,kp_14_x,kp_15_x,kp_16_x,kp_0_y,kp_1_y,kp_2_y,kp_3_y,kp_4_y,kp_5_y,kp_6_y,kp_7_y,kp_8_y,kp_9_y,kp_10_y,kp_11_y,kp_12_y,kp_13_y,kp_14_y,kp_15_y,kp_16_y,kp_0_conf,kp_1_conf,kp_2_conf,kp_3_conf,kp_4_conf,kp_5_conf,kp_6_conf,kp_7_conf,kp_8_conf,kp_9_conf,kp_10_conf,kp_11_conf,kp_12_conf,kp_13_conf,kp_14_conf,kp_15_conf,kp_16_conf
40,631.8829,644.04663,617.63226,664.3805,601.27185,692.23895,574.7143,749.23047,505.85913,678.58716,588.066,660.5328,583.3705,660.79114,571.1839,688.0303,585.58954,328.5016,315.25616,316.0454,319.99103,324.12134,378.06085,379.85065,327.8521,325.27234,305.2531,302.02545,558.82983,559.58563,612.2338,616.1105,620.3508,624.5945,0.98588085,0.9684977,0.9646642,0.7972612,0.69948244,0.965958,0.9854002,0.8980032,0.9635632,0.94359225,0.97090673,0.8028691,0.848552,0.0571132,0.08132246,0.0038293004,0.0052470863
41,631.7076,643.8563,617.4929,664.2318,601.2844,692.04266,574.9425,748.9742,505.6339,678.40784,587.67096,660.46533,583.7125,660.129,571.68677,687.8154,586.10693,328.4203,315.2448,316.04468,320.1714,324.34198,378.43622,380.36194,327.88068,325.58118,305.3609,302.09082,558.97284,559.7695,613.227,617.12274,621.3617,625.39526,0.98589194,0.96854043,0.9645455,0.7982244,0.6985348,0.9661596,0.9854827,0.8988129,0.96382976,0.94417995,0.97119385,0.80430055,0.84964085,0.057290554,0.081532866,0.0038092732,0.0052188635
42,631.8214,643.8252,617.58496,664.03253,601.3403,692.1697,574.835,749.4081,505.58173,678.82196,586.8707,660.51697,583.62756,660.76825,571.9305,687.64215,585.8964,328.1371,315.00928,315.88184,319.94507,324.3252,378.06213,380.35382,327.5216,325.89124,304.92023,301.97888,558.4013,559.36865,612.4553,616.6366,621.12396,625.3442,0.9858545,0.9687364,0.9644134,0.79946005,0.6980012,0.9663564,0.9852082,0.89859676,0.96252024,0.94330233,0.970037,0.8055953,0.8491535,0.059014767,0.082980365,0.003982395,0.005408615
43,631.87476,643.83997,617.70996,663.83356,601.4507,691.77435,574.7687,749.1328,505.39142,678.3254,586.1245,660.36115,583.9158,659.83875,572.8539,686.2145,586.6436,327.77032,314.8429,315.56543,320.10004,324.18945,378.0354,380.45184,327.02765,326.18146,304.69122,301.88928,557.7403,558.74976,612.9182,617.0879,621.54114,625.46295,0.98583597,0.9687962,0.9642372,0.80054927,0.69833726,0.9669838,0.9851811,0.89995515,0.9619194,0.9435015,0.96951175,0.80880153,0.8503063,0.06062773,0.08424869,0.004092574,0.00551033
44,631.70215,643.6625,617.5827,663.65405,601.43054,691.6979,574.9111,748.9626,505.0625,678.0639,585.3885,659.7839,583.5252,658.08075,571.4347,684.7194,585.4844,327.74683,314.847,315.5655,320.14496,324.25348,378.14124,380.56842,326.90387,326.21252,304.73328,302.2068,558.1095,558.95276,611.7953,615.5773,620.5172,623.7425,0.9858114,0.9688971,0.96403825,0.8018874,0.69596773,0.9667567,0.9850277,0.89960134,0.9615939,0.9435334,0.96934617,0.8042221,0.84644496,0.059023947,0.08189574,0.003998995,0.0053765774
45,631.63226,643.6703,617.5355,663.73315,601.37463,691.62744,574.7571,749.05,504.83102,677.7043,584.58,660.07715,583.7934,658.8506,572.16675,685.4092,585.8555,327.30505,314.48395,315.10852,319.99817,323.89294,378.08154,380.62225,326.64734,326.2834,304.85907,301.67578,557.85016,558.7956,611.50525,615.4795,620.2997,623.6439,0.98578763,0.96910316,0.96384287,0.80320334,0.6935901,0.96645296,0.98474973,0.898426,0.9605286,0.9426657,0.9685453,0.8024967,0.8444179,0.059009105,0.081526935,0.0040272176,0.005399585
46,631.67474,643.61865,617.54913,663.4138,601.2229,691.4123,574.4236,749.2273,504.54553,677.707,584.0511,659.9539,583.5718,658.7932,571.6711,685.2728,585.26794,327.10516,314.3551,314.90552,319.9663,323.7693,378.20654,380.70764,326.5232,326.1778,304.61438,301.20105,558.19574,559.12317,610.765,614.7301,618.9159,622.2131,0.9857238,0.9688341,0.9638767,0.8009989,0.6951368,0.96604615,0.9846293,0.8973037,0.96031004,0.942095,0.9683906,0.7987056,0.84160614,0.05760491,0.07976812,0.003950417,0.0053009093
47,631.86365,643.76636,617.70624,663.4728,601.2702,691.363,574.4231,748.90497,505.01355,678.22595,583.84576,660.19525,583.8199,659.97284,572.5906,685.5798,586.2201,327.18097,314.34448,314.94763,319.71808,323.6176,377.91052,380.6339,326.47607,326.5456,304.49274,301.073,558.1019,559.21985,611.0808,615.35474,619.2178,622.85254,0.9857049,0.96874833,0.964005,0.79919183,0.69717866,0.96613,0.98438823,0.89718544,0.9594221,0.9415256,0.9676621,0.7979586,0.83980095,0.05755815,0.07913542,0.0039596558,0.0052811205
48,631.7405,643.6975,617.56726,663.3827,601.01746,691.2252,574.2078,748.901,504.83423,678.4925,583.9924,659.8783,583.4196,659.3082,571.634,685.1482,585.13666,326.95947,314.15338,314.6501,319.62262,323.30878,378.08032,380.64484,326.2284,326.4513,304.31616,300.943,558.78784,559.73816,612.3635,616.1804,620.43945,623.33307,0.9856738,0.96850014,0.9641239,0.7969915,0.6985039,0.9657726,0.9843607,0.8963767,0.95969856,0.9413492,0.9679241,0.7966192,0.8393587,0.056528687,0.07810792,0.0038663745,0.0051731765
49,631.1593,643.13086,617.104,662.7793,600.69574,690.4028,573.84937,748.50574,504.52228,677.52106,584.1323,658.9142,582.8666,658.6172,571.8906,685.4284,584.98224,326.8175,314.2417,314.60852,320.21228,323.5802,379.15704,381.0807,327.08093,326.1499,304.2013,300.77045,558.37445,559.1242,613.16766,616.8751,621.6523,624.99365,0.9857228,0.9681058,0.96443164,0.795169,0.70217955,0.96601915,0.98499966,0.89703083,0.96183395,0.9423286,0.96956,0.8021867,0.8461727,0.058197647,0.08169341,0.0039315224,0.005323589
